,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_neg_mean_squared_error,split1_test_neg_mean_squared_error,split2_test_neg_mean_squared_error,split3_test_neg_mean_squared_error,split4_test_neg_mean_squared_error,mean_test_neg_mean_squared_error,std_test_neg_mean_squared_error,rank_test_neg_mean_squared_error,split0_test_explained_variance,split1_test_explained_variance,split2_test_explained_variance,split3_test_explained_variance,split4_test_explained_variance,mean_test_explained_variance,std_test_explained_variance,rank_test_explained_variance,split0_test_max_error,split1_test_max_error,split2_test_max_error,split3_test_max_error,split4_test_max_error,mean_test_max_error,std_test_max_error,rank_test_max_error,split0_test_neg_mean_absolute_error,split1_test_neg_mean_absolute_error,split2_test_neg_mean_absolute_error,split3_test_neg_mean_absolute_error,split4_test_neg_mean_absolute_error,mean_test_neg_mean_absolute_error,std_test_neg_mean_absolute_error,rank_test_neg_mean_absolute_error,split0_test_r2,split1_test_r2,split2_test_r2,split3_test_r2,split4_test_r2,mean_test_r2,std_test_r2,rank_test_r2
10,125.73759341239929,66.10688422402941,0.1057558536529541,0.004455516546787735,25,1,200,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 200}",-0.027384086533972434,-0.016311179225089192,-0.01824365851185642,-0.013608344019791458,-0.010676127399960631,-0.017244679138134027,0.00567531090329882,25,-0.054552334709777384,-0.029455700014601405,-0.12120543185889532,-0.05238846015763721,-0.010917281597842443,-0.05370384166775075,0.03735659765969008,24,-2.6923447847366333,-1.2823604106035176,-1.2719899415969849,-0.9055409989096166,-1.1990373267841292,-1.4702546925261764,0.6261913096422406,23,-0.10665939735503704,-0.09687168748648187,-0.09799981554403679,-0.091277587844183,-0.08231348799523287,-0.09502439524499431,0.008040455428555342,22,-0.0547755733445372,-0.02978832860351388,-0.1214936373285258,-0.05265319893411191,-0.011264500208386652,-0.05399504768381509,0.037337204819272794,24
11,316.1559260368347,167.81407756437702,0.24392542839050294,0.011921848990795177,25,1,500,"{'max_depth': 25, 'min_samples_leaf': 1, 'n_estimators': 500}",-0.027504208106410383,-0.01635467452680511,-0.01790547290337827,-0.013611032657948082,-0.01068937053497281,-0.01721295174590293,0.005703632452180495,21,-0.05880743561934043,-0.03228262663468606,-0.10050638778363341,-0.05262717252005955,-0.01217808376078744,-0.05128034126370138,0.029568816218455557,22,-2.608898878097534,-1.3071401535039642,-1.193814447047218,-0.9042195504300331,-1.2118385909483103,-1.445182324005412,0.5972550022934349,5,-0.10752382177851323,-0.09690804108403879,-0.0976597913097713,-0.09126712620276255,-0.082396029106602,-0.09515096189633757,0.008249141823570182,25,-0.05940239557876059,-0.032534356553917565,-0.10070433084716202,-0.05286117453733219,-0.012518916890350562,-0.05160423488150458,0.0295449927171898,22
12,53.87609429359436,31.632455731241535,0.072944974899292,0.010759543587494463,25,10,100,"{'max_depth': 25, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.026392085849407384,-0.015768253241767404,-0.017707784812961393,-0.013116844466240434,-0.010707080683246412,-0.016738409810724605,0.005377118546422908,18,-0.01654082397630674,0.004619134608102704,-0.08821142691164607,-0.014571448853551994,-0.013837791880216832,-0.02570847140272379,0.03217258210532738,18,-2.7722079906460433,-1.1914002039231824,-1.2597108371933075,-0.916941035149269,-1.2252017219543747,-1.4730923577732353,0.6608082371495179,26,-0.10463541993539109,-0.09618736449155683,-0.09681707572133866,-0.09050404934547085,-0.08248371884222706,-0.0941255256671969,0.007356633135598734,18,-0.0165658602134382,0.004488705153823602,-0.08855183767074859,-0.014633982446953908,-0.014196458153354463,-0.02589188666613431,0.03224824970175506,18
13,107.69330058097839,63.28304060504052,0.10791635513305664,0.0029426508086363764,25,10,200,"{'max_depth': 25, 'min_samples_leaf': 10, 'n_estimators': 200}",-0.02628107865073487,-0.015725709826034523,-0.017436694257226826,-0.01302032271455515,-0.010631758164494373,-0.016619112722609148,0.005359475683763574,15,-0.012278733660442853,0.007354704310920557,-0.07170466430269395,-0.006979761190488709,-0.006669333320327819,-0.018055557632606557,0.027602895227345995,15,-2.769505161638564,-1.1723645345178417,-1.2880931302366572,-0.9333459907911225,-1.1950723368286158,-1.4716762308025602,0.6593874948061227,24,-0.10466196672579048,-0.09620484586802824,-0.09643122701110861,-0.09015080195565428,-0.08231167595714409,-0.09395210350354515,0.007427940746757527,11,-0.012290103872984348,0.007174636831483228,-0.07188706984478954,-0.0071676859945370985,-0.007061755987801677,-0.018246395773725888,0.027592978107599756,15
14,284.1950954914093,171.66495079355084,0.27552008628845215,0.011810677998948579,25,10,500,"{'max_depth': 25, 'min_samples_leaf': 10, 'n_estimators': 500}",-0.02635152064025645,-0.015722463507113826,-0.01722629974780443,-0.013005005169588565,-0.01062317445787957,-0.016585692704528567,0.0053833053854654015,12,-0.014999273070958052,0.0075216811545666395,-0.05877459280922093,-0.005871384903638255,-0.005862114935797802,-0.01559713691300968,0.022752981311156495,13,-2.7577602893316424,-1.1889037591452405,-1.2303796665504274,-0.8912507397926959,-1.1937088882271307,-1.4524006686094275,0.6640027659449756,8,-0.10472912043871552,-0.096134340290578,-0.09636460128211372,-0.09027999766549431,-0.08230705674159634,-0.09396302328369957,0.007427210460368751,13,-0.015003376407854985,0.007379589599724179,-0.05895347412479013,-0.0059828201000944325,-0.006248689839884802,-0.015761754174580034,0.02274971448367717,13
15,33.88819251060486,22.59701842706753,0.05661158561706543,0.005985690345148971,25,50,100,"{'max_depth': 25, 'min_samples_leaf': 50, 'n_estimators': 100}",-0.02614428342450597,-0.015956585289315765,-0.016524648814720464,-0.012994925493254955,-0.010653395235104734,-0.01645476765138038,0.005287082647963384,8,-0.006960199284856472,-0.00728910433525809,-0.01519063099575968,-0.005149280582787963,-0.008780554960229336,-0.008673954031778308,0.0034570660782634413,8,-2.797904057839574,-1.2950605380703506,-1.0603517830280522,-0.9398275731656394,-1.2004681709895701,-1.4587224246186372,0.6804173651999291,15,-0.1045544815995227,-0.09603354588435546,-0.09588500375724925,-0.09014922092604813,-0.08237113790492949,-0.093798678014421,0.007334056316342983,5,-0.007021048686594034,-0.007401431162561867,-0.015820839485312987,-0.005203121738459604,-0.009111263321035734,-0.008911540878792845,0.0036711050350597832,8
16,73.24615392684936,50.973068778222064,0.10589375495910644,0.018367856760292584,25,50,200,"{'max_depth': 25, 'min_samples_leaf': 50, 'n_estimators': 200}",-0.02610428652662791,-0.015931604329795332,-0.0164812269701047,-0.012999499456337282,-0.010629199865800958,-0.016429163429733235,0.0052775080279159016,5,-0.0054798821362609385,-0.005740125374808169,-0.01263446539668811,-0.005530372467065892,-0.006421910508124462,-0.0071613511765895145,0.002757138525086376,5,-2.796373196281206,-1.2773261154505737,-1.0533285198460003,-0.9337438842932071,-1.2059099011928507,-1.4533363234127676,0.6820454552752626,9,-0.10447175895004968,-0.09608388807719281,-0.09586634111497072,-0.0902985483662361,-0.0822315641914537,-0.0937904201399806,0.007341127449812891,2,-0.0054804549976645855,-0.005824285807436658,-0.013151565533161325,-0.005556933845459078,-0.00681942873254715,-0.007366533783253759,0.0029317704624740063,5
17,188.6252278804779,124.73018512856999,0.24766278266906738,0.047437992421870356,25,50,500,"{'max_depth': 25, 'min_samples_leaf': 50, 'n_estimators': 500}",-0.026120482634270414,-0.01593762453988517,-0.016545036267442526,-0.012948993361766052,-0.010649292347000622,-0.016440285830072957,0.0052857275717732525,7,-0.006046006810412008,-0.006105884802674488,-0.016537683460850827,-0.0016050989584246445,-0.0082820207451626,-0.0077153389555049134,0.004916643898521835,7,-2.7975316560149324,-1.284823627065143,-1.0677149837858306,-0.9417353517220931,-1.2067876289022552,-1.459718649498051,0.6791582409370956,17,-0.10454850668096417,-0.09612886504791428,-0.09595515175947225,-0.09011822255897294,-0.08236479073626496,-0.09382310735671771,0.007347319425062173,7,-0.006104293908755665,-0.006204365138348544,-0.017074118727207876,-0.001650110065963828,-0.008722629415446326,-0.007951103451144447,0.005098803347849687,7
18,119.08098044395447,65.91028927397107,0.10405926704406739,0.021765654713888638,50,1,100,"{'max_depth': 50, 'min_samples_leaf': 1, 'n_estimators': 100}",-0.027221580780360136,-0.01626724295198207,-0.01793258863230831,-0.013915069247822185,-0.01078788069424946,-0.017224872461344434,0.00554511954773229,22,-0.04848759024782501,-0.02666830108393925,-0.10213155606308244,-0.0760619633656765,-0.021306592086548726,-0.05493120056941438,0.030480513748981006,25,-2.828580141067505,-1.235032081604004,-1.2002527713775635,-0.9278085692344009,-1.225144762015546,-1.4833636650598039,0.6821651100976583,27,-0.10552048254416282,-0.09685180179469895,-0.09721496941236268,-0.09134992166522084,-0.08241693476015595,-0.09467082203532025,0.007617488094701948,19,-0.04851620445065219,-0.027014460410191843,-0.10237121786145242,-0.07637947246237986,-0.02184999952493194,-0.05522627094192165,0.03041384781347645,25
19,223.74962615966797,131.0191961420518,0.17582111358642577,0.022394382733114067,50,1,200,"{'max_depth': 50, 'min_samples_leaf': 1, 'n_estimators': 200}",-0.027540958154126303,-0.016337935186127996,-0.017970846090389195,-0.013776572911527849,-0.010846648107441502,-0.01729459208992257,0.0056623841262697415,26,-0.060274021569843406,-0.03107241929532334,-0.10458424744643113,-0.06548940706223183,-0.026987476682060585,-0.05768151441117806,0.02799185075051459,26,-2.6508569717407227,-1.2705743312835693,-1.1401176452636719,-0.942467379063049,-1.2110192964075024,-1.4430071247517031,0.6139600552858586,4,-0.1072056919749472,-0.09702952461438617,-0.09749986858992557,-0.09138706327262909,-0.08255791190987084,-0.09513601207235177,0.008088431258704972,24,-0.06081792764706262,-0.03147753672379161,-0.10472302113546106,-0.06566629448651007,-0.027416568422415244,-0.05802026968304812,0.027887412151008532,26
20,580.7473328590393,328.2159426854887,0.5210710048675538,0.15896544499896145,50,1,500,"{'max_depth': 50, 'min_samples_leaf': 1, 'n_estimators': 500}",-0.027606152527840343,-0.01631759215542704,-0.017865634382557477,-0.013668185573362702,-0.010750251261232278,-0.01724156318008397,0.005719686313353736,24,-0.06278097008126982,-0.029772162954831094,-0.09799985303744818,-0.05698468004932322,-0.01782966793972207,-0.05307346681251888,0.02797495132572184,23,-2.62101411819458,-1.2871456146240234,-1.1392807960510254,-0.9102471861794125,-1.2288230120886914,-1.4373021454275465,0.6056051885519057,2,-0.1074325660465506,-0.09696864470305015,-0.09731276615865599,-0.09128748151779834,-0.08232974687571736,-0.09506624106035448,0.008223008161214646,23,-0.06332907341151084,-0.030193201894582078,-0.098255334797819,-0.05728215325098862,-0.01828566309959223,-0.053469085290898555,0.02791847754757999,23
21,78.48697772026063,49.03265031517086,0.08255743980407715,0.01013553540781119,50,10,100,"{'max_depth': 50, 'min_samples_leaf': 10, 'n_estimators': 100}",-0.026426814336990942,-0.015796669021275803,-0.017443632742538056,-0.013094265766322164,-0.010723710598246073,-0.01669701849307461,0.005379539452215308,17,-0.017882759343899268,0.002789715729107578,-0.0720377417918503,-0.012764854370121759,-0.015318079111835692,-0.023042743777719886,0.025533337771662255,17,-2.7589160125224104,-1.2010255920739032,-1.259410435698858,-0.9012925983493308,-1.2080382612217535,-1.4657365799732511,0.6587808226675644,21,-0.10470475649605837,-0.09624985963830811,-0.09648529702349426,-0.09007030628395625,-0.08225264229528259,-0.09395257234741991,0.007473446864203052,12,-0.017903526173443485,0.0026947062232675068,-0.07231359981541918,-0.012887440717690435,-0.015771677523694905,-0.0232363076013961,0.025582245385295653,17
22,141.2926441192627,80.50408381748672,0.1265073299407959,0.006572860449213175,50,10,200,"{'max_depth': 50, 'min_samples_leaf': 10, 'n_estimators': 200}",-0.02635428890508362,-0.015740348916886186,-0.017429995236115,-0.013086660867385887,-0.01074510154134247,-0.016671279093362634,0.00535111256462999,16,-0.015106487673051117,0.006395357216446351,-0.0712936280419807,-0.01223537704946498,-0.01749806627157313,-0.021947640363924714,0.026074048976698447,16,-2.7523330192264375,-1.2106699980962627,-1.2374633908787764,-0.8825525340590832,-1.2242212285179401,-1.4614480341557001,0.6589141591770517,18,-0.10461476298061043,-0.09607766170642469,-0.09659529831368423,-0.09055921051902523,-0.0823867706685387,-0.09404674083765666,0.0073541913065389986,17,-0.01511000396019746,0.006250413960017243,-0.0714752604728719,-0.012299175078520852,-0.01779787115823739,-0.02208637934196207,0.02609630593477064,16
23,326.1608454227447,207.8651049366885,0.27876734733581543,0.027433850393375616,50,10,500,"{'max_depth': 50, 'min_samples_leaf': 10, 'n_estimators': 500}",-0.026343151038659977,-0.015718406666532594,-0.017321759950578306,-0.013043248024876717,-0.010638487629681939,-0.016613010662065907,0.005374316781905876,14,-0.014679446004620456,0.007786720084787535,-0.06462799476852421,-0.008852706473291727,-0.007411362368505925,-0.017556957906030957,0.02467777016657156,14,-2.7613310517471965,-1.1909793370158488,-1.2526113376824233,-0.906701037133623,-1.2026466180117648,-1.4628538763181713,0.6604808041255045,20,-0.10460673063657541,-0.09612251451755482,-0.09638193952716745,-0.09026564071069758,-0.08228891890976084,-0.09393314886035123,0.007399377714572706,10,-0.01468099752143015,0.007635713759964746,-0.06482170554117062,-0.008941039255702332,-0.0076991846166130085,-0.017701442634990273,0.024690903555957714,14
24,34.30565285682678,21.79442808870595,0.0667078971862793,0.02242079404152416,50,50,100,"{'max_depth': 50, 'min_samples_leaf': 50, 'n_estimators': 100}",-0.02618717465903333,-0.015919476234994158,-0.016587796771595786,-0.012980097032054721,-0.010681926858009852,-0.016471294311137568,0.00529946489555103,9,-0.008634912083278934,-0.005007802127806382,-0.019188520957570177,-0.004022454691290811,-0.01142612968430301,-0.009655963908849863,0.0054477061528182815,9,-2.794546997826694,-1.2829364147980746,-1.0670263316734216,-0.947799328871755,-1.1887671743205623,-1.4562152494981013,0.678622230428582,11,-0.10475029156749927,-0.09610270185973345,-0.09612575243642463,-0.09015678299539746,-0.08239434370307434,-0.09390597451242584,0.00740170680834368,9,-0.008673125940802384,-0.005058591904985255,-0.019702738052968405,-0.004056088190880658,-0.011813836669624989,-0.009860876151852337,0.005636391545803352,9
25,68.72560701370239,45.67641451256987,0.0968057632446289,0.0091083695384905,50,50,200,"{'max_depth': 50, 'min_samples_leaf': 50, 'n_estimators': 200}",-0.026079578140996228,-0.015958442156507737,-0.01652147154083006,-0.012970928286437004,-0.010645520621250168,-0.01643518814920424,0.00526821291065625,6,-0.004496160684304362,-0.007383787109001894,-0.01497940085520133,-0.0032871047262721387,-0.007970065479993682,-0.007623303770954682,0.004071152718004113,6,-2.79510702675354,-1.2904213570627423,-1.0611248290226927,-0.9390694344827362,-1.2078671989877214,-1.4587179692618863,0.6790140611904385,14,-0.10448053626074247,-0.09617710406463201,-0.0959538813212837,-0.09010504396607102,-0.0822188203835133,-0.09378707719924849,0.00737752356425106,1,-0.004528741615195564,-0.007518662426817535,-0.01562552271538875,-0.0033468535190743776,-0.00836536388150666,-0.007877028831596578,0.0042927746438384045,6
26,156.59582200050355,94.7693533727051,0.20859308242797853,0.0111723336645674,50,50,500,"{'max_depth': 50, 'min_samples_leaf': 50, 'n_estimators': 500}",-0.02607937668238063,-0.01593746389198613,-0.016492898734888635,-0.012945470260194278,-0.010638985227647075,-0.016418838959419348,0.005273219039336127,3,-0.004494677617053577,-0.006120409084964029,-0.01331131760207982,-0.0013327514749601477,-0.007391614292250326,-0.00653015401426158,0.003950957900092515,4,-2.7949014266577814,-1.2873847491903136,-1.065483956056349,-0.9398279114074918,-1.2082754456637614,-1.4591746977951394,0.6784307776069484,16,-0.10448439390238946,-0.09618473272318932,-0.09586725379868778,-0.09011914428088394,-0.08230873734987967,-0.09379285241100603,0.0073445806166113235,3,-0.004520981866609208,-0.006194222810245842,-0.013869064708728063,-0.00137758578716074,-0.007746318107875183,-0.006741634656123807,0.004142791976486385,4
